order_date,customer_name,country,category,sub_category,sales,quantity,discount,profit,shipping_cost,year,revenue
31-07-2014,Harold Dahlen,Dominican Republic,Furniture,Chairs,62,2,0.2,20.296,6.68,2014,
31-07-2014,Guy Thornton,United Kingdom,Furniture,Furnishings,61,2,0.3,0.84,6.5,2014,
31-07-2014,Christopher Martinez,Ecuador,Office Supplies,Envelopes,61,5,0,4.2,6.46,2014,
31-07-2014,Ed Ludwig,France,Office Supplies,Binders,48,1,0,14.52,6.02,2014,
31-07-2014,Harold Dahlen,Dominican Republic,Office Supplies,Art,28,2,0.2,6.04,5.7,2014,
31-07-2014,Dennis Pardue,Germany,Office Supplies,Paper,59,2,0,5.34,4.56,2014,
31-07-2014,Scott Williamson,Australia,Office Supplies,Paper,81,4,0.4,-19.08,4.34,2014,
31-07-2014,Sam Zeldin,Dominican Republic,Office Supplies,Supplies,49,4,0.2,15.328,3.8,2014,
31-07-2014,Helen Wasserman,France,Office Supplies,Storage,105,2,0.1,39.636,3.68,2014,
31-07-2014,Georgia Rosenberg,Zimbabwe,Furniture,Bookcases,51,1,0.7,-109.038,3.26,2014,
31-07-2014,Scott Williamson,Australia,Office Supplies,Supplies,36,2,0.4,0.6,2.44,2014,
31-07-2014,Jay Fein,United States,Technology,Phones,90,5,0,43.176,2.41,2014,
31-07-2014,Chris Selesnick,Haiti,Office Supplies,Binders,15,6,0.4,-5.16,2.18,2014,
31-07-2014,Guy Thornton,United Kingdom,Office Supplies,Art,59,3,0,24.84,1.92,2014,
31-07-2014,Sample Company A,Turkey,Office Supplies,Art,15,2,0.6,-7.596,1.4,2014,
31-07-2014,John Lee,United States,Office Supplies,Labels,26,7,0,12.6,1.37,2014,
31-07-2014,Sample Company A,Turkey,Office Supplies,Envelopes,16,1,0.6,-22.05,0.88,2014,
31-07-2014,Chris Selesnick,Haiti,Office Supplies,Paper,12,1,0.4,-6.132,0.85,2014,
31-07-2014,Alex Avila,Guinea,Office Supplies,Labels,11,1,0,4.29,0.79,2014,
31-07-2014,Brenda Bowman,Turkey,Office Supplies,Binders,2,1,0.6,-1.962,0.12,2014,
01-08-2014,Darren Koutras,Brazil,Technology,Machines,866,5,0,129.8,188.4,2014,
01-08-2014,Gary Mitchum,Afghanistan,Furniture,Bookcases,"2,070",5,0,848.7,185.01,2014,
01-08-2014,Susan Gilcrest,Indonesia,Technology,Phones,"2,172",4,0.17,628.0368,155.13,2014,
01-08-2014,Charlotte Melton,Mauritania,Office Supplies,Storage,796,4,0,222.72,98.75,2014,
01-08-2014,Anemone Ratner,Iran,Technology,Accessories,513,2,0,199.92,98.53,2014,
01-08-2014,Laurel Beltran,United States,Office Supplies,Binders,850,5,0,390.977,63.11,2014,
01-08-2014,Marc Harrigan,Dominican Republic,Technology,Accessories,660,5,0.2,131.98,47.06,2014,
01-08-2014,Eugene Hildebrand,New Zealand,Furniture,Bookcases,367,1,0,157.74,43.98,2014,
01-08-2014,Art Foster,Mexico,Furniture,Chairs,488,2,0.2,79.216,42,2014,
01-08-2014,Art Foster,Mexico,Office Supplies,Storage,514,6,0,61.56,35.46,2014,
01-08-2014,Brian Stugart,Turkey,Office Supplies,Storage,159,2,0.6,-127.32,31.01,2014,
01-08-2014,Darren Koutras,Brazil,Office Supplies,Paper,124,7,0,18.48,30.58,2014,
01-08-2014,Greg Matthias,United States,Technology,Phones,286,4,0.4,-57.1152,27.84,2014,
01-08-2014,Meg O'Connel,Algeria,Office Supplies,Appliances,519,1,0,98.67,25.75,2014,
01-08-2014,Carlos Meador,Australia,Office Supplies,Appliances,372,2,0.4,43.32,25.64,2014,
01-08-2014,Marc Harrigan,Dominican Republic,Technology,Phones,364,5,0.2,-36.52,24.67,2014,
01-08-2014,Ed Braxton,Malaysia,Furniture,Furnishings,168,9,0,65.34,17.11,2014,
01-08-2014,Darren Koutras,Brazil,Office Supplies,Binders,72,8,0,12.96,16.84,2014,
01-08-2014,Jason Fortune-,United Kingdom,Furniture,Furnishings,149,4,0.3,16.872,14.52,2014,
01-08-2014,Luke Schmidt,United States,Office Supplies,Appliances,156,6,0,54.558,13.66,2014,
01-08-2014,Chris McAfee,Germany,Office Supplies,Paper,131,4,0,27.36,11.93,2014,
01-08-2014,Katrina Willman,United States,Technology,Phones,37,1,0.2,4.1391,10.83,2014,
01-08-2014,Nathan Gelder,Madagascar,Office Supplies,Art,110,2,0,19.74,10.46,2014,
01-08-2014,Art Foster,Mexico,Office Supplies,Paper,99,3,0,9.84,10.43,2014,
01-08-2014,Ed Braxton,Malaysia,Technology,Accessories,88,3,0,12.24,9.78,2014,
01-08-2014,Ed Braxton,Malaysia,Technology,Accessories,93,3,0,22.23,8.75,2014,
01-08-2014,Joseph Holt,Saudi Arabia,Office Supplies,Fasteners,33,2,0,10.92,7.92,2014,
01-08-2014,Naresj Patel,Australia,Office Supplies,Labels,20,2,0.1,4.11,7.44,2014,
01-08-2014,Erin Creighton,United States,Office Supplies,Storage,57,2,0,15.2712,6.74,2014,
01-08-2014,Joseph Holt,Saudi Arabia,Furniture,Furnishings,22,1,0,9.99,6.54,2014,
01-08-2014,Meg O'Connel,Algeria,Office Supplies,Art,50,1,0,0,5.84,2014,
01-08-2014,Bruce Degenhardt,Poland,Office Supplies,Binders,75,14,0,30.24,4.9,2014,
01-08-2014,Erin Creighton,United States,Furniture,Furnishings,37,7,0,11.4576,4.54,2014,
01-08-2014,Alice McCarthy,France,Office Supplies,Art,46,3,0,7.83,4.22,2014,
01-08-2014,Marc Harrigan,Dominican Republic,Office Supplies,Paper,45,3,0.2,12.816,4.11,2014,
01-08-2014,Alejandro Savely,Australia,Office Supplies,Paper,76,4,0.1,33.792,3.22,2014,
01-08-2014,Eugene Hildebrand,United States,Technology,Accessories,41,2,0.2,8.2848,2.96,2014,
01-08-2014,Gary Mitchum,Afghanistan,Office Supplies,Fasteners,45,4,0,2.16,2.8,2014,
01-08-2014,Darrin Sayre,Dominican Republic,Office Supplies,Binders,15,2,0.2,5.312,2.68,2014,
01-08-2014,Bruce Degenhardt,Poland,Office Supplies,Art,19,1,0,7.56,2.18,2014,
01-08-2014,Susan Gilcrest,Indonesia,Technology,Accessories,33,2,0.47,-14.226,2.09,2014,
01-08-2014,Erin Ashbrook,United States,Office Supplies,Paper,55,3,0.2,17.8152,2.07,2014,
01-08-2014,Karen Carlisle,Kazakhstan,Technology,Accessories,34,1,0.7,-61.773,2.01,2014,
01-08-2014,Marc Harrigan,Dominican Republic,Office Supplies,Labels,29,5,0.2,6.5,2,2014,
01-08-2014,Bruce Degenhardt,Poland,Office Supplies,Art,17,1,0,7.14,1.81,2014,
01-08-2014,Caroline Jumper,Sweden,Office Supplies,Labels,29,7,0.5,-17.955,1.73,2014,
01-08-2014,Nick Crebassa,Honduras,Technology,Accessories,15,1,0.4,-3.076,1.63,2014,
01-08-2014,Sonia Sunley,Indonesia,Office Supplies,Paper,13,1,0.47,-11.1954,1.41,2014,
01-08-2014,Nick Crebassa,Honduras,Office Supplies,Envelopes,12,1,0.4,1.592,1.22,2014,
01-08-2014,Jason Fortune-,United Kingdom,Office Supplies,Labels,8,2,0,2.28,0.9,2014,
01-08-2014,Brian Stugart,Turkey,Office Supplies,Labels,3,1,0.6,-1.692,0.86,2014,
01-08-2014,Luke Schmidt,United States,Office Supplies,Binders,18,4,0,8.4096,0.77,2014,
01-08-2014,Laurel Beltran,United States,Office Supplies,Paper,12,1,0,5.5392,0.71,2014,
01-08-2014,Karen Carlisle,Kazakhstan,Office Supplies,Art,8,1,0.7,-16.035,0.7,2014,
01-08-2014,Nathan Gelder,Madagascar,Office Supplies,Envelopes,6,1,0,1.26,0.57,2014,
01-08-2014,Laurel Beltran,United States,Office Supplies,Binders,11,3,0,5.3949,0.54,2014,
01-08-2014,Karen Carlisle,Kazakhstan,Office Supplies,Binders,8,1,0.7,-5.589,0.16,2014,
02-08-2014,Ryan Akin,France,Furniture,Bookcases,"1,113",3,0.1,296.658,472,2014,
02-08-2014,Mark Haberlin,Democratic Republic of the Congo,Furniture,Bookcases,"1,753",4,0,455.64,228.7,2014,
02-08-2014,Evan Minnotte,Morocco,Furniture,Bookcases,822,2,0,156.24,190.03,2014,
02-08-2014,Laurel Workman,United Kingdom,Technology,Machines,"1,864",6,0,708.12,142.47,2014,
02-08-2014,Aaron Smayling,United States,Technology,Machines,"1,440",3,0.4,-263.9967,103.62,2014,
02-08-2014,Vivek Gonzalez,Italy,Technology,Phones,785,2,0.4,52.308,103.36,2014,
02-08-2014,Jim Kriz,France,Technology,Copiers,610,3,0.15,208.26,100.14,2014,
02-08-2014,Larry Hughes,New Zealand,Technology,Accessories,243,4,0.4,-137.664,97.89,2014,
02-08-2014,Mathew Reese,Germany,Furniture,Bookcases,669,5,0.1,74.325,78.88,2014,
02-08-2014,Mathew Reese,Germany,Technology,Copiers,"1,337",7,0,147,77.97,2014,
02-08-2014,Anna Chung,France,Technology,Phones,789,6,0.15,-83.592,76.34,2014,
02-08-2014,Helen Andreada,Spain,Office Supplies,Appliances,605,2,0,217.74,58.65,2014,
02-08-2014,Evan Minnotte,Russia,Technology,Copiers,334,2,0,40.02,49.63,2014,
02-08-2014,Mathew Reese,Germany,Furniture,Bookcases,676,5,0.1,195.285,40.78,2014,
02-08-2014,Thea Hendricks,France,Furniture,Bookcases,670,5,0.1,14.76,37.55,2014,
02-08-2014,Mark Haberlin,Democratic Republic of the Congo,Technology,Phones,354,4,0,14.16,36.27,2014,
02-08-2014,Phillip Breyer,Honduras,Office Supplies,Supplies,155,8,0.4,-20.672,35.33,2014,
02-08-2014,Mathew Reese,Germany,Technology,Accessories,490,2,0,88.2,32.73,2014,
02-08-2014,Vivek Gonzalez,Italy,Technology,Phones,444,4,0.4,-199.752,32.7,2014,
02-08-2014,Laurel Workman,United Kingdom,Technology,Accessories,286,4,0,11.4,27.82,2014,
02-08-2014,Vivek Gonzalez,Italy,Technology,Copiers,294,2,0,138.3,25.51,2014,
02-08-2014,Mathew Reese,Germany,Office Supplies,Storage,382,2,0.1,118.74,24.75,2014,
02-08-2014,Larry Hughes,New Zealand,Office Supplies,Labels,67,10,0.4,5.34,21.49,2014,
02-08-2014,Maxwell Schwartz,India,Technology,Phones,336,2,0,117.72,20.49,2014,
02-08-2014,Philip Brown,France,Office Supplies,Art,137,3,0,63.09,19.84,2014,
02-08-2014,Larry Hughes,United States,Technology,Phones,272,5,0.2,16.9975,19.04,2014,
02-08-2014,Phillip Breyer,Honduras,Office Supplies,Binders,62,12,0.4,-34.08,17.27,2014,
02-08-2014,Evan Minnotte,Russia,Furniture,Furnishings,163,4,0,21.12,16.16,2014,
02-08-2014,Mathew Reese,Germany,Technology,Machines,600,5,0,102,15.45,2014,
02-08-2014,Mathew Reese,Germany,Office Supplies,Art,216,4,0,49.56,15.37,2014,
02-08-2014,Larry Hughes,New Zealand,Office Supplies,Envelopes,54,4,0.4,-0.936,14.18,2014,
02-08-2014,Evan Minnotte,Russia,Office Supplies,Supplies,88,2,0,32.46,13.06,2014,
02-08-2014,Philip Brown,France,Office Supplies,Paper,109,6,0,34.56,11.76,2014,
02-08-2014,Guy Phonely,Lithuania,Technology,Copiers,88,1,0.7,-144.015,10.03,2014,
02-08-2014,Annie Thurman,United States,Technology,Phones,96,2,0.2,5.999,9.23,2014,
02-08-2014,Eric Murdock,United States,Office Supplies,Storage,187,3,0,50.3658,7.56,2014,
02-08-2014,Evan Minnotte,Morocco,Office Supplies,Art,33,2,0,4.92,6.95,2014,
02-08-2014,Heather Kirkland,United States,Office Supplies,Binders,55,2,0.2,18.5274,6.43,2014,
02-08-2014,Evan Minnotte,Morocco,Office Supplies,Art,24,1,0,9.72,5.34,2014,
02-08-2014,Frank Merwin,Nigeria,Office Supplies,Art,29,2,0.7,-22.404,4.97,2014,
02-08-2014,Mark Haberlin,Democratic Republic of the Congo,Office Supplies,Supplies,41,1,0,6.51,4.88,2014,
02-08-2014,Mathew Reese,Germany,Office Supplies,Art,80,3,0,22.41,4.19,2014,
02-08-2014,Anna Chung,France,Office Supplies,Storage,60,3,0.1,25.353,4.1,2014,
02-08-2014,Matthew Grinstein,El Salvador,Office Supplies,Labels,19,4,0,8.72,3.99,2014,
02-08-2014,Helen Andreada,Spain,Office Supplies,Fasteners,66,6,0,13.14,3.78,2014,
02-08-2014,Nathan Mautz,United Kingdom,Office Supplies,Labels,26,2,0,8.94,3.63,2014,
02-08-2014,Mathew Reese,Germany,Office Supplies,Binders,85,10,0,23.7,3.23,2014,
02-08-2014,Larry Hughes,New Zealand,Office Supplies,Art,9,1,0.4,-5.688,3.16,2014,
02-08-2014,Anna Chung,France,Office Supplies,Binders,39,3,0,12.06,3.11,2014,
02-08-2014,Ruben Dartt,South Africa,Technology,Accessories,40,1,0,18.18,3.04,2014,
02-08-2014,Helen Andreada,Spain,Office Supplies,Storage,68,4,0.1,26.94,2.76,2014,
02-08-2014,Aaron Smayling,United States,Office Supplies,Paper,36,7,0.2,12.7008,1.99,2014,
02-08-2014,Ruben Dartt,South Africa,Office Supplies,Binders,27,1,0,7.68,1.87,2014,
02-08-2014,John Huston,China,Office Supplies,Binders,13,2,0,6,1.66,2014,
02-08-2014,Philip Brown,France,Office Supplies,Binders,18,2,0,3.18,1.41,2014,
02-08-2014,Laurel Workman,United Kingdom,Office Supplies,Binders,21,2,0,7.02,1.24,2014,
02-08-2014,Frank Merwin,Nigeria,Office Supplies,Art,6,1,0.7,-5.559,1.2,2014,
02-08-2014,Laurel Workman,United Kingdom,Office Supplies,Labels,28,3,0,8.55,1.16,2014,
02-08-2014,John Huston,China,Office Supplies,Binders,10,2,0,3.42,0.66,2014,
02-08-2014,Tony Sayre,Dominican Republic,Office Supplies,Storage,12,1,0.2,-2.34,0.27,2014,
03-08-2014,Vivek Gonzalez,Australia,Technology,Phones,211,2,0.4,-66.996,40.05,2014,
03-08-2014,Shahid Collister,Italy,Technology,Machines,216,3,0.4,-82.872,27.71,2014,
03-08-2014,Robert Barroso,Philippines,Technology,Copiers,741,3,0.35,68.3685,13.01,2014,
03-08-2014,Shahid Collister,Italy,Office Supplies,Binders,56,2,0,18.42,11.82,2014,
03-08-2014,Katherine Murray,Honduras,Office Supplies,Paper,108,6,0.4,-27.144,10.47,2014,
03-08-2014,Grant Thornton,United Kingdom,Office Supplies,Storage,105,6,0,32.58,7.43,2014,
03-08-2014,Robert Barroso,Philippines,Office Supplies,Supplies,85,3,0.45,-54.189,4.07,2014,
03-08-2014,Vivek Gonzalez,Australia,Office Supplies,Art,14,1,0.4,-0.708,2.5,2014,
03-08-2014,Vivek Gonzalez,Australia,Office Supplies,Envelopes,44,2,0.4,-0.048,1.17,2014,
04-08-2014,Tom Stivers,Montenegro,Office Supplies,Appliances,"3,234",6,0,970.2,295.74,2014,
04-08-2014,Sonia Sunley,United Kingdom,Office Supplies,Storage,614,3,0,171.81,112.4,2014,
04-08-2014,Gary Zandusky,Democratic Republic of the Congo,Furniture,Bookcases,"1,167",6,0,431.82,110.7,2014,
04-08-2014,Randy Bradley,Morocco,Furniture,Tables,"1,745",2,0,122.16,92.66,2014,
04-08-2014,Alex Avila,United Kingdom,Technology,Phones,504,3,0,65.52,91.34,2014,
04-08-2014,Alex Avila,United Kingdom,Technology,Phones,622,5,0,124.35,84.81,2014,
04-08-2014,Sonia Sunley,United Kingdom,Office Supplies,Appliances,"1,534",5,0,414.15,83.64,2014,
04-08-2014,Kristen Hastings,Norway,Furniture,Chairs,"1,327",8,0,318.48,81.18,2014,
04-08-2014,Sonia Sunley,United Kingdom,Office Supplies,Art,340,7,0,146.16,68.67,2014,
04-08-2014,Andy Yotov,Germany,Furniture,Bookcases,401,3,0.1,26.658,67.49,2014,
04-08-2014,Alex Avila,United Kingdom,Furniture,Bookcases,512,3,0,46.08,62.19,2014,
04-08-2014,Tom Stivers,Montenegro,Office Supplies,Storage,513,4,0,220.68,61.53,2014,
04-08-2014,Roger Barcio,Canada,Office Supplies,Art,112,4,0,4.44,53.9,2014,
04-08-2014,Beth Thompson,Germany,Technology,Phones,848,5,0,152.7,52.3,2014,
04-08-2014,Alex Avila,United Kingdom,Technology,Phones,370,3,0,92.43,45.45,2014,
04-08-2014,Alex Avila,United Kingdom,Office Supplies,Storage,395,2,0,35.52,44.36,2014,
04-08-2014,Katherine Nockton,France,Furniture,Tables,674,2,0.35,-186.573,40.27,2014,
04-08-2014,Katrina Edelman,Indonesia,Technology,Copiers,552,4,0.07,195.7104,38.52,2014,
04-08-2014,Roger Barcio,Canada,Furniture,Bookcases,146,1,0,21.93,37.2,2014,
04-08-2014,Andy Yotov,Germany,Office Supplies,Fasteners,271,14,0,127.26,34.18,2014,
04-08-2014,Charlotte Melton,United States,Furniture,Bookcases,183,2,0.3,-36.6744,27.67,2014,
04-08-2014,Roland Fjeld,Israel,Office Supplies,Binders,202,4,0,22.2,27.21,2014,
04-08-2014,Beth Thompson,Germany,Technology,Machines,358,3,0,110.97,22.53,2014,
04-08-2014,Gary Zandusky,Democratic Republic of the Congo,Office Supplies,Appliances,994,2,0,168.9,22.51,2014,
04-08-2014,Lena Radford,Mexico,Furniture,Chairs,188,2,0.2,-18.824,20.91,2014,
04-08-2014,Tom Stivers,Montenegro,Furniture,Bookcases,246,2,0,93.48,18.15,2014,
04-08-2014,Tamara Chand,Spain,Office Supplies,Appliances,170,2,0,50.82,17.4,2014,
04-08-2014,Filia McAdams,Spain,Furniture,Bookcases,125,1,0,48.69,15.09,2014,
04-08-2014,Jamie Frazer,Madagascar,Furniture,Furnishings,88,2,0,31.68,15.06,2014,
04-08-2014,Alex Grayson,France,Office Supplies,Art,194,4,0,83.52,14.34,2014,
04-08-2014,Mark Van Huff,Italy,Office Supplies,Supplies,140,4,0,44.64,13.58,2014,
04-08-2014,Bruce Degenhardt,United States,Furniture,Furnishings,124,3,0,11.1564,12.82,2014,
04-08-2014,Beth Thompson,Germany,Office Supplies,Art,155,3,0,57.42,12.67,2014,
04-08-2014,Evan Bailliet,Japan,Office Supplies,Paper,62,3,0,24.3,12.33,2014,
04-08-2014,Ben Peterman,Poland,Technology,Copiers,296,1,0,26.58,12.1,2014,
04-08-2014,Roland Fjeld,Israel,Office Supplies,Art,101,2,0,32.46,10.85,2014,
04-08-2014,Andy Yotov,Germany,Office Supplies,Binders,106,8,0,48.72,10.43,2014,
04-08-2014,Katrina Edelman,Indonesia,Technology,Accessories,194,9,0.47,-121.1733,10.41,2014,
04-08-2014,Mark Van Huff,Italy,Technology,Phones,296,4,0.4,-157.68,8.39,2014,
04-08-2014,Roger Barcio,Canada,Office Supplies,Labels,27,4,0,12.48,8.04,2014,
04-08-2014,Beth Thompson,Germany,Office Supplies,Supplies,76,4,0,6,7.33,2014,
04-08-2014,Beth Thompson,Germany,Office Supplies,Storage,98,2,0.1,-0.018,7.04,2014,
04-08-2014,Mick Brown,Mexico,Office Supplies,Storage,97,3,0,41.64,6.57,2014,
04-08-2014,Mick Brown,Mexico,Furniture,Furnishings,91,2,0.4,-18.136,6.49,2014,
04-08-2014,Adrian Barton,United States,Technology,Accessories,40,3,0.2,7.4655,5.7,2014,
04-08-2014,Michael Chen,France,Office Supplies,Binders,75,9,0,27.81,5.44,2014,
04-08-2014,Alex Avila,United Kingdom,Office Supplies,Binders,95,7,0,30.24,5.29,2014,
04-08-2014,Benjamin Patterson,Spain,Furniture,Chairs,83,2,0.2,12.384,5.17,2014,
04-08-2014,Alex Avila,United Kingdom,Office Supplies,Art,54,2,0,24.78,5.15,2014,
04-08-2014,Roland Fjeld,Israel,Office Supplies,Storage,23,1,0,7.65,4.23,2014,
04-08-2014,Alex Avila,United Kingdom,Office Supplies,Storage,23,1,0,7.65,4.18,2014,
04-08-2014,Erin Mull,Tunisia,Furniture,Furnishings,51,2,0,2.52,3.91,2014,
04-08-2014,Gary Zandusky,Democratic Republic of the Congo,Technology,Accessories,40,1,0,1.59,3.77,2014,
04-08-2014,Gary Zandusky,Democratic Republic of the Congo,Office Supplies,Paper,30,1,0,6.27,3.28,2014,
04-08-2014,George Ashbrook,United States,Office Supplies,Storage,100,3,0,23.9688,3.05,2014,
04-08-2014,Aaron Hawkins,France,Office Supplies,Labels,11,1,0,1.2,2.92,2014,
04-08-2014,Gary Zandusky,Democratic Republic of the Congo,Office Supplies,Art,27,1,0,13.53,2.2,2014,
04-08-2014,Mick Brown,Mexico,Office Supplies,Labels,35,4,0,0,2.15,2014,
04-08-2014,Katherine Nockton,France,Office Supplies,Supplies,32,3,0,5.67,2.01,2014,
04-08-2014,Roland Fjeld,Israel,Office Supplies,Binders,13,1,0,5.49,1.95,2014,
04-08-2014,Ted Butterfield,United States,Office Supplies,Labels,17,5,0.2,5.369,1.87,2014,
04-08-2014,Tamara Manning,Germany,Office Supplies,Supplies,30,3,0.1,8.991,1.86,2014,
04-08-2014,Katherine Nockton,France,Office Supplies,Supplies,79,4,0,35.64,1.75,2014,
04-08-2014,Bruce Degenhardt,United States,Office Supplies,Labels,52,5,0,24.84,1.41,2014,
04-08-2014,Lena Radford,Mexico,Office Supplies,Art,31,3,0,11.76,1.29,2014,
04-08-2014,Michael Kennedy,Austria,Office Supplies,Fasteners,28,2,0,5.64,1.28,2014,
04-08-2014,Filia McAdams,Spain,Office Supplies,Fasteners,11,1,0,4.89,1.16,2014,
04-08-2014,Erin Mull,Tunisia,Office Supplies,Fasteners,15,1,0,4.2,1.02,2014,
04-08-2014,Scot Coram,United States,Office Supplies,Storage,16,1,0,4.1756,0.69,2014,
04-08-2014,Alex Grayson,France,Office Supplies,Labels,18,3,0,3.69,0.37,2014,
04-08-2014,Gary Zandusky,Democratic Republic of the Congo,Office Supplies,Labels,5,1,0,1.62,0.16,2014,
05-08-2014,Mitch Webber,Australia,Office Supplies,Appliances,"4,192",9,0.1,1164.267,614.34,2014,
05-08-2014,Chris McAfee,United Kingdom,Technology,Phones,"1,237",8,0,74.16,255.92,2014,
05-08-2014,Darrin Van Huff,France,Furniture,Chairs,"1,076",9,0.1,227.097,125.9,2014,
05-08-2014,Charles McCrossin,Australia,Technology,Copiers,528,4,0.1,88.044,92.83,2014,
05-08-2014,Doug Jacobs,Thailand,Furniture,Tables,781,4,0.57,-599.616,86.6,2014,
05-08-2014,Theresa Coyne,Morocco,Office Supplies,Supplies,260,6,0,122.04,80.08,2014,
05-08-2014,Bruce Degenhardt,Iran,Technology,Phones,146,1,0,65.67,53.79,2014,
05-08-2014,Neoma Murray,France,Office Supplies,Storage,735,4,0.1,130.62,41.11,2014,
05-08-2014,Trudy Brown,El Salvador,Office Supplies,Storage,268,3,0,88.5,36.65,2014,
05-08-2014,Theone Pippenger,Thailand,Furniture,Bookcases,322,3,0.37,-132.7509,30.79,2014,
05-08-2014,Cari MacIntyre,Democratic Republic of the Congo,Office Supplies,Storage,198,1,0,89.28,27.99,2014,
05-08-2014,Philip Brown,United Kingdom,Office Supplies,Art,215,4,0,0,26.81,2014,
05-08-2014,Bruce Degenhardt,Iran,Office Supplies,Storage,106,4,0,43.32,25.98,2014,
05-08-2014,Darrin Van Huff,France,Technology,Machines,308,3,0.15,68.733,21.58,2014,
05-08-2014,Harold Ryan,Algeria,Technology,Machines,314,1,0,3.12,18.61,2014,
05-08-2014,Annie Zypern,Ukraine,Office Supplies,Paper,62,2,0,25.56,14.3,2014,
05-08-2014,Thomas Brumley,Mexico,Technology,Phones,192,4,0,13.36,13.17,2014,
05-08-2014,Marc Crier,Dominican Republic,Technology,Phones,78,2,0.2,2.92,11.43,2014,
05-08-2014,Brian Stugart,Sweden,Technology,Phones,68,2,0.5,-55.8,10.48,2014,
05-08-2014,Thomas Brumley,Mexico,Office Supplies,Supplies,159,9,0,10.98,10.43,2014,
05-08-2014,Joseph Holt,Australia,Office Supplies,Envelopes,127,6,0.1,32.49,9.79,2014,
05-08-2014,Theone Pippenger,Thailand,Technology,Phones,124,2,0.17,7.4526,9.06,2014,
05-08-2014,Chris McAfee,United Kingdom,Office Supplies,Supplies,57,3,0,4.5,8.72,2014,
05-08-2014,Theone Pippenger,Thailand,Office Supplies,Art,175,6,0.47,-46.2672,8.03,2014,
05-08-2014,Arthur Wiediger,Indonesia,Office Supplies,Paper,54,3,0.47,-21.429,7.21,2014,
05-08-2014,Hilary Holden,China,Office Supplies,Storage,60,3,0,16.29,6.17,2014,
05-08-2014,Steven Ward,Sweden,Office Supplies,Binders,60,4,0.5,-12.06,5.87,2014,
05-08-2014,Theone Pippenger,Thailand,Furniture,Chairs,91,2,0.27,9.9222,5.5,2014,
05-08-2014,Theone Pippenger,Thailand,Technology,Accessories,90,2,0.47,-28.9224,5.41,2014,
05-08-2014,John Castell,Cote d'Ivoire,Office Supplies,Binders,54,4,0,17.28,5.27,2014,
05-08-2014,John Castell,Cote d'Ivoire,Office Supplies,Binders,113,4,0,23.64,5.08,2014,
05-08-2014,Chris McAfee,United Kingdom,Office Supplies,Labels,58,5,0,4.05,4.97,2014,
05-08-2014,Thomas Brumley,Mexico,Furniture,Furnishings,59,3,0.4,-19.584,4.41,2014,
05-08-2014,Hilary Holden,China,Office Supplies,Storage,123,2,0,32.04,4.33,2014,
05-08-2014,Scot Wooten,Australia,Technology,Machines,60,2,0.4,-26.184,4.11,2014,
05-08-2014,Scot Wooten,Australia,Office Supplies,Storage,43,4,0.4,4.248,3.84,2014,
05-08-2014,Doug Jacobs,Thailand,Office Supplies,Paper,33,3,0.47,-23.1885,3.78,2014,
05-08-2014,Seth Vernon,Japan,Office Supplies,Labels,22,2,0,8.4,3.74,2014,
05-08-2014,Marc Crier,Dominican Republic,Office Supplies,Storage,26,1,0.2,-4.8,3.56,2014,
05-08-2014,Philip Brown,United Kingdom,Office Supplies,Storage,53,2,0,21.66,3.05,2014,
05-08-2014,Theone Pippenger,Thailand,Technology,Copiers,323,3,0.37,-66.7899,2.99,2014,
05-08-2014,Darrin Van Huff,France,Office Supplies,Envelopes,22,3,0,9.72,2.33,2014,
05-08-2014,Maribeth Dona,Mexico,Office Supplies,Binders,41,4,0,11.12,2.23,2014,
05-08-2014,John Castell,Cote d'Ivoire,Office Supplies,Storage,26,1,0,10.83,1.95,2014,
05-08-2014,Gary Zandusky,India,Office Supplies,Art,16,1,0,4.5,1.56,2014,
05-08-2014,John Castell,Cote d'Ivoire,Office Supplies,Binders,28,1,0,8.49,1.51,2014,
05-08-2014,Theone Pippenger,Thailand,Office Supplies,Fasteners,21,3,0.47,-5.8536,1.49,2014,
05-08-2014,Harold Ryan,Algeria,Office Supplies,Storage,17,1,0,7.41,1.3,2014,
05-08-2014,Theone Pippenger,Thailand,Office Supplies,Fasteners,22,3,0.47,-5.7465,1.27,2014,
05-08-2014,Harry Marie,United States,Office Supplies,Envelopes,9,1,0.2,3.1842,1.15,2014,
05-08-2014,Theone Pippenger,Thailand,Office Supplies,Storage,42,4,0.47,1.5216,1.13,2014,
05-08-2014,Harry Marie,United States,Office Supplies,Paper,8,2,0.2,2.8884,0.98,2014,
05-08-2014,Philip Brown,United Kingdom,Office Supplies,Binders,10,2,0,2.34,0.93,2014,
05-08-2014,John Castell,Cote d'Ivoire,Office Supplies,Labels,11,1,0,2.13,0.78,2014,
05-08-2014,Harry Marie,United States,Office Supplies,Binders,3,3,0.8,-5.6406,0.21,2014,
05-08-2014,Neoma Murray,France,Office Supplies,Labels,18,2,0,5.88,0.03,2014,
05-08-2014,Deborah Brumfield,Australia,Office Supplies,Binders,58,5,0.1,19.95,0.01,2014,
06-08-2014,Art Foster,India,Technology,Phones,"2,550",4,0,280.44,326.32,2014,
06-08-2014,Sally Knutson,France,Technology,Accessories,"1,547",6,0,340.2,280.54,2014,
06-08-2014,Rick Wilson,Norway,Technology,Copiers,"1,591",5,0,508.95,243.57,2014,
